case_id,Ta,Twa,Tb,Ts,Tt,Tad,theta,image_complete,failure_reason,Nu,f,delta_p,delta_T,Q_total,image_status,cfd_outdir
30012,0.0366376477949471,0.3775383014794203,0.0811172635792397,1.315429867719884,1.1391818549640518,0.7080436874340567,-4.382360883075198,True,,31.939265,0.070949,1.0642380000000005,15.932206,1323.043708082,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 156778, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 111719, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 123072, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30012\cfd_solution
30013,0.0433422313249013,0.3449847477948203,0.1253517114245014,1.325878370253874,0.6336998858244984,0.1911049007712592,-3.921732087064562,True,,41.493617,0.128983,1.9347480000000026,18.939424,2043.249509793,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 135220, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 84986, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 112636, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30013\cfd_solution
30014,0.0409696050334524,0.5375599020500899,0.1154255519254116,0.8961944672841982,0.5129243745794356,0.2958685770694006,4.439495844615529,True,,32.933335,0.111783,1.6767390000000013,21.95602,1880.020896197,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 125903, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 84621, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 107932, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30014\cfd_solution
30015,0.0071519115143979,0.5898051457391509,0.1274869175945104,0.9396759878698264,0.8058726906588545,0.530030409610845,-4.254343395672228,True,,38.032571,0.104316,1.5647339999999996,20.924472,2069.109806453,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 144027, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 94706, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 123746, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30015\cfd_solution
30016,0.0072408590979992,0.5402520635492918,0.1272101058640803,0.7454825010059677,0.9076786146191984,0.692484938956387,-2.723202255074396,True,,31.862463,0.082263,1.2339459999999995,24.939882,2066.079777696,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 147669, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 100684, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 121753, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30016\cfd_solution
30017,0.0004175905901085,0.4767738643032908,0.1050779875421592,1.110359323356618,0.5445350038070643,0.1347359046227377,3.15333216626166,True,,35.720455,0.103003,1.545043999999999,18.38438,1707.415923689,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 119839, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 80701, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 101506, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30017\cfd_solution
30018,0.0169418783789922,0.3167705045569001,0.1123603277901614,1.2423671230023356,0.84951328201242,0.107163006366519,4.802691191503632,True,,34.392555,0.084717,1.2707489999999986,20.414815,1825.50591067,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 143776, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 102346, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 119454, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30018\cfd_solution
30019,0.0210461750908763,0.2784489441200567,0.0883683907175203,1.4149157202527407,0.5381507652165175,0.45317850163778,-8.646854670455113,True,,34.828606,0.109169,1.6375279999999997,15.886416,1438.584487223,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 130969, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 83190, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 104653, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30019\cfd_solution
30020,0.0425099379575188,0.2556343952919881,0.1214548281370533,0.8031424061663267,1.0859367664882655,0.3225923349442903,4.0850335458759,True,,28.581467,0.069222,1.038329,26.663589,1981.419668941,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 160487, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 114773, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 129513, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30020\cfd_solution
30021,0.0050127690322892,0.4584905833015572,0.0960333180413025,1.2688940083115088,0.5365631298917034,0.3491396545326392,-8.619992980056068,True,,35.603594,0.116857,1.7528530000000018,16.860348,1560.751341032,"{'complete': True, 'min_image_bytes': 20000, 'files': {'velocity_magnitude.png': {'exists': True, 'size_bytes': 127002, 'valid': True}, 'pressure.png': {'exists': True, 'size_bytes': 82610, 'valid': True}, 'temperature.png': {'exists': True, 'size_bytes': 107085, 'valid': True}}, 'invalid': []}",F:\pyProject\fipy_naca0012_2.0\七参数_几何掩码代理优化\comsol_results_1000_extra\case_30021\cfd_solution
